run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,95,MNB,168.01989250001498,188.57224462500002,green,NaN,0,NaN,NaN
1,96,MSA,169.85307154199108,190.40576616700002,green,NaN,0,NaN,NaN
1,97,WHA,171.36986191710457,191.922735458,red,NaN,0,NaN,NaN
1,98,MAA,172.90309441718273,193.4558715,green,NaN,0,NaN,NaN
1,99,MFA,174.55320950015448,195.106179458,green,NaN,0,NaN,NaN
1,100,MAA,176.48633591714315,197.0392205,green,NaN,0,NaN,NaN
1,101,WFA,178.0698866250459,198.62267679200002,red,NaN,0,NaN,NaN
1,102,MSA,180.05424587521702,200.606268625,green,NaN,0,NaN,NaN
1,103,WAA,182.05301762511954,202.60598225,red,NaN,0,NaN,NaN
1,104,MHA,183.82142716716044,204.37327537500002,green,NaN,0,NaN,NaN
1,105,WNB,185.80318241706118,206.35622733300002,red,NaN,0,NaN,NaN
1,106,WHA,187.7199043331202,208.272766375,red,NaN,0,NaN,NaN
1,107,MAB,189.55307466699742,210.10622120800002,green,NaN,0,NaN,NaN
1,108,WAB,191.16993045806885,211.722818625,red,NaN,0,NaN,NaN
1,109,MFB,192.83646720810793,213.389262042,green,NaN,0,NaN,NaN
1,110,WNA,194.70417595817707,215.25633662500002,red,NaN,0,NaN,NaN
1,111,MAB,196.5893158330582,217.141119167,green,NaN,0,NaN,NaN
1,112,WFB,198.2231715421658,218.774720083,red,NaN,0,NaN,NaN
1,113,MNA,200.0866501671262,220.63944829200003,green,NaN,0,NaN,NaN
1,114,WFA,201.95316204219125,222.50586375,red,NaN,0,NaN,NaN
1,115,WAB,203.60310770804062,224.15609391700002,red,NaN,0,NaN,NaN
1,116,WNB,205.33729766705073,225.89091237500003,red,NaN,0,NaN,NaN
1,117,MFB,207.3366107500624,227.889335125,green,NaN,0,NaN,NaN
1,118,MHA,208.91968662501313,229.47258066700002,green,NaN,0,NaN,NaN
1,119,MHB,210.4531827501487,231.00613237500002,green,NaN,0,NaN,NaN
1,120,WFB,212.0243988330476,232.575416125,red,NaN,0,NaN,NaN
1,121,MSB,213.63795287511311,234.189292625,green,NaN,0,NaN,NaN
1,122,WAB,215.5717751251068,236.123139583,red,NaN,0,NaN,NaN
1,123,WSA,217.50319525017403,238.05611700000003,red,NaN,0,NaN,NaN
1,124,MSA,219.4529970830772,240.005926375,green,NaN,0,NaN,NaN
1,125,WNA,221.03659304208122,241.589136375,red,NaN,0,NaN,NaN
1,126,WNB,222.869635167066,243.4226735,red,NaN,0,NaN,NaN
1,127,MNA,224.77193595818244,245.32408725000002,green,NaN,0,NaN,NaN
1,128,WFA,226.28645270806737,246.83942504200002,red,NaN,0,NaN,NaN
1,129,WNB,227.9865319582168,248.53947579200002,red,NaN,0,NaN,NaN
1,130,MFA,229.8031566250138,250.35597212500002,green,NaN,0,NaN,NaN
1,131,MHB,231.4364135421347,251.98924862500002,green,NaN,0,NaN,NaN
1,132,MHA,233.40314075001515,253.95590666700002,green,NaN,0,NaN,NaN
1,133,MSB,235.25306879216805,255.806443042,green,NaN,0,NaN,NaN
1,134,WAB,236.86975129204802,257.4226755,red,NaN,0,NaN,NaN
1,135,WFA,238.80516308313236,259.35724,red,NaN,0,NaN,NaN
1,136,MAB,240.41967454203404,260.97267583300004,green,NaN,0,NaN,NaN
1,137,MHA,242.403050375171,262.95608670800004,green,NaN,0,NaN,NaN
1,138,WHB,244.37091250019148,264.92323804200004,red,NaN,0,NaN,NaN
1,139,MAA,246.0377268330194,266.589712292,green,NaN,0,NaN,NaN
1,140,MAB,247.65312337502837,268.205873667,green,NaN,0,NaN,NaN
1,141,MNB,249.58763554203324,270.140765583,green,NaN,0,NaN,NaN
1,142,WAA,251.46971220802516,272.022648167,red,NaN,0,NaN,NaN
1,143,MFB,253.25292554218322,273.806077583,green,NaN,0,NaN,NaN
1,144,WNA,255.15303937508725,275.7092275,red,NaN,0,NaN,NaN
1,145,WFB,256.7863625420723,277.339242042,red,NaN,0,NaN,NaN
1,146,MAA,258.3196421251632,278.87247270800003,green,NaN,0,NaN,NaN
1,147,MFA,260.0028481250629,280.55583141700004,green,NaN,0,NaN,NaN
1,148,WSB,261.5382534582168,282.09066308300004,red,NaN,0,NaN,NaN
1,149,MNA,263.1363092921674,283.689322208,green,NaN,0,NaN,NaN
1,150,WHA,264.68874420807697,285.241203583,red,NaN,0,NaN,NaN
1,151,MHB,266.23946762504056,286.78963704200004,green,NaN,0,NaN,NaN
1,152,WAA,267.8071972921025,288.359604042,red,NaN,0,NaN,NaN
1,153,WSB,269.61997220804915,290.17249687500004,red,NaN,0,NaN,NaN
1,154,MSA,271.55371075007133,292.106768375,green,NaN,0,NaN,NaN
1,155,WHA,273.30297312512994,293.85592275,red,NaN,0,NaN,NaN
1,156,WFB,275.1695171671454,295.7274315,red,NaN,0,NaN,NaN
1,157,WSA,276.80530479201116,297.357697458,red,NaN,0,NaN,NaN
1,158,MFB,278.42209704220295,298.973767833,green,NaN,0,NaN,NaN
1,159,WHB,280.3218024170492,300.87425712500004,red,NaN,0,NaN,NaN
1,160,MNB,282.31954404199496,302.872356958,green,NaN,0,NaN,NaN
1,161,MHB,283.9576237080619,304.510713208,green,NaN,0,NaN,NaN
1,162,MHA,285.6404186671134,306.192807958,green,NaN,0,NaN,NaN
1,163,WSB,287.669407625217,308.22237895800004,red,NaN,0,NaN,NaN
1,164,WFB,289.48592429212295,310.038708083,red,NaN,0,NaN,NaN
1,165,MAA,290.9894832500722,311.54210008300004,green,NaN,0,NaN,NaN
1,166,WNA,292.802631250117,313.356017167,red,NaN,0,NaN,NaN
1,167,MFA,294.44089679210447,314.993010958,green,NaN,0,NaN,NaN
1,168,MHB,296.26950329216197,316.825856208,green,NaN,0,NaN,NaN
1,169,MHA,298.0859380001202,318.63873850000004,green,NaN,0,NaN,NaN
1,170,WSB,299.6530493751634,320.205298,red,NaN,0,NaN,NaN
1,171,WFA,301.50403595808893,322.05594441700003,red,NaN,0,NaN,NaN
1,172,MAA,303.43705066712573,323.98865762500003,green,NaN,0,NaN,NaN
1,173,WHB,305.13593958318233,325.688799167,red,NaN,0,NaN,NaN
1,174,WAA,307.1024974170141,327.658823292,red,NaN,0,NaN,NaN
1,175,MNB,308.8199543331284,329.37179758300005,green,NaN,0,NaN,NaN
1,176,MFA,310.56922062509693,331.1259645,green,NaN,0,NaN,NaN
1,177,MSA,312.0857978751883,332.638784708,green,NaN,0,NaN,NaN
1,178,WNB,313.8717406250071,334.42340966700004,red,NaN,0,NaN,NaN
1,179,MAB,315.6523838331923,336.20540500000004,green,NaN,0,NaN,NaN
1,180,WNB,317.4369422921445,337.99023295800004,red,NaN,0,NaN,NaN
1,181,WHA,319.0687440421898,339.630807417,red,NaN,0,NaN,NaN
1,182,WAB,320.9189900001511,341.47213100000005,red,NaN,0,NaN,NaN
1,183,WNA,322.45209766714834,343.00485237500004,red,NaN,0,NaN,NaN
1,184,MAB,324.1186138330959,344.67191525000004,green,NaN,0,NaN,NaN
1,185,MSA,326.25219075009227,346.805218833,green,NaN,0,NaN,NaN
1,186,WAA,327.86888708313927,348.426047417,red,NaN,0,NaN,NaN
1,187,MNA,329.51887154206634,350.07286316700004,green,NaN,0,NaN,NaN
1,188,MFB,331.418822708074,351.971416208,green,NaN,0,NaN,NaN
1,189,WHA,332.98534270818345,353.53906750000004,red,NaN,0,NaN,NaN
1,190,WSA,334.85205516708083,355.40477304200004,red,NaN,0,NaN,NaN
1,191,MSB,336.7185617501382,357.271298375,green,NaN,0,NaN,NaN
1,192,WSA,338.28513575019315,358.83840437500004,red,NaN,0,NaN,NaN
1,193,MFB,339.8187140831724,360.371591625,green,NaN,0,NaN,NaN
1,194,MNB,341.7352120419964,362.288539,green,NaN,0,NaN,NaN
1,195,WHB,343.5852792500518,364.138998958,red,NaN,0,NaN,NaN
1,196,MSB,345.51870475010946,366.0727865,green,NaN,0,NaN,NaN
1,197,WAB,347.4019287081901,367.955133042,red,NaN,0,NaN,NaN
1,198,WFA,349.0518427081406,369.60595775,red,NaN,0,NaN,NaN
1,199,WFB,350.868392375065,371.421683417,red,NaN,0,NaN,NaN
1,200,MNA,352.6682792920619,373.22117908300004,green,NaN,0,NaN,NaN
