run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,183,WNA,335.42749604099663,442.650978375,red,NaN,0,NaN,NaN
1,184,MAB,337.1274981660026,444.34917154100003,green,NaN,0,NaN,NaN
1,185,MSA,338.74432104099833,445.965968458,green,NaN,0,NaN,NaN
1,186,WAA,340.7105811250003,447.93204808300004,red,NaN,0,NaN,NaN
1,187,MNA,342.5605014160028,449.78216154100005,green,NaN,0,NaN,NaN
1,188,MFB,344.3605662080008,451.58348079100006,green,NaN,0,NaN,NaN
1,189,WHA,345.9774239160033,453.20153387500005,red,NaN,0,NaN,NaN
1,190,WSA,347.7271245000011,454.949185375,red,NaN,0,NaN,NaN
1,191,MSB,349.3103994580015,456.532253916,green,NaN,0,NaN,NaN
1,192,WSA,350.8438590000005,458.06553191600005,red,NaN,0,NaN,NaN
1,193,MFB,352.7938248330029,460.01575962500004,green,NaN,0,NaN,NaN
1,194,MNB,354.6604323749998,461.882998625,green,NaN,0,NaN,NaN
1,195,WHB,357.0103669579985,464.23172566600005,red,NaN,0,NaN,NaN
1,196,MSB,358.72690966600203,465.94870475000005,green,NaN,0,NaN,NaN
1,197,WAB,360.37737195799855,467.60137387500004,red,NaN,0,NaN,NaN
1,198,WFA,362.3102543330024,469.53220620800005,red,NaN,0,NaN,NaN
1,199,WFB,364.0268607909966,471.249499458,red,NaN,0,NaN,NaN
1,200,MNA,365.86059108300105,473.0828505,green,NaN,0,NaN,NaN
